Township,Range,Section,Description and Class,Mineral Acres,County,MERIDIAN,Legal Description Short,PLSSID,FRSTDIVID,SECDIVID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,STEWARD,TWNSHPLAB,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVLAB,QSEC,QQSEC,GOVLOT,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),SECDIVNOTE
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASENW,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.06651411,1318550400000.0,{EF4DBD83-EE4E-4BCE-A16E-3E8735AB3702},614416.0,304166.216123395,2206.0583550855376,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASESE,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.07897636,1318550400000.0,{0EAEE05E-5FA2-4233-8988-38E943B9E0E7},614466.0,304193.28324641,2206.1584136338183,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASESW,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.06367708,1318550400000.0,{38A21338-266C-4B97-A560-9D8F3B43E4E8},614464.0,304072.89590789,2205.721995573102,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASWNE,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.07492135,1318550400000.0,{2D99BDD6-AD86-45DC-B1D8-BA756BFAAA3E},614417.0,304232.177654125,2206.2975443395685,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASWNW,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.05955602,1318550400000.0,{22F7F612-A92F-4854-A160-895DC516CAEE},614415.0,304111.28264043,2205.859137036569,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASWSE,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.07164562,1318550400000.0,{DCDF363F-72D0-4FA1-A3BF-22307A15D7A4},614465.0,304135.46609536,2205.948802531725,
10.0,5.0,21.0,ALL - T,640.0,Fall River County,7,ASWSW,SD070100S0050E0,SD070100S0050E0SN210,SD070100S0050E0SN210ASWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,21,0,21,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.05412067,1318550400000.0,{9082C964-B668-4F52-B9D7-536EC132E6C9},614463.0,303998.269192995,2205.451357287995,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANENE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.0168009,1318550400000.0,{9F171385-731A-4AD8-8582-EA3A0550A9A8},614398.0,303837.20559702,2204.87168945693,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANENW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.04413241,1318550400000.0,{C61E9251-54FE-4899-AB3D-01EA726ED3DC},614396.0,304040.6456769,2205.610308849793,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANESE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.02672885,1318550400000.0,{668CFB74-3D51-44F5-8F20-EE08571DDB7F},614446.0,303840.908713755,2204.8816998738753,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANESW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.05638982,1318550400000.0,{DA3302C2-0330-4910-BA9A-FC3CC9AA086A},614444.0,304061.93213034,2205.683997517329,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANWNE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.02969363,1318550400000.0,{B93A9FBF-3F74-4E29-8D31-D61E522C2DB1},614397.0,303933.093782845,2205.2197289749006,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANWNW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,40.05978993,1318550400000.0,{84B5BB3C-185B-4C44-ABBD-B69E5A8191DD},614395.0,304157.496408885,2206.0345559414045,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANWSE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.04211633,1318550400000.0,{8B8821FD-81E7-4A3D-8A4C-1D3C8CA93C19},614445.0,303955.702834945,2205.298353646504,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ANWSW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ANWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.06959943,1318550400000.0,{EABA8B8E-6396-47F1-AAF7-63880E31A2F1},614443.0,304160.13210464,2206.0403760748095,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASENE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.02132324,1318550400000.0,{AB69FD30-23D3-4F60-BD2A-E97873AC4AC1},614422.0,303835.751784505,2204.8647386585135,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASENW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.04879818,1318550400000.0,{50BF5CEB-3EDC-4C09-8469-9156E20E98AF},614420.0,304040.10219217,2205.6063943615336,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASESE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.03124312,1318550400000.0,{26BB0D59-AE3E-4C32-847C-C74BDC031A21},614470.0,303839.323022875,2204.8741505027438,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASESW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.06107593,1318550400000.0,{CD42B2FD-2B8E-4B6A-8625-AB623D8EA473},614468.0,304061.58243918,2205.6811814462712,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASWNE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.03463536,1318550400000.0,{085C4131-801B-4B83-93ED-370BD01ABD99},614421.0,303934.72602766,2205.223854933758,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASWNW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.06404877,1318550400000.0,{F9810F35-49BC-45D5-B5B6-D888C709EDCA},614419.0,304153.846215455,2206.0192540499143,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASWSE,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.04665103,1318550400000.0,{1400B371-59A2-4486-BC26-812835E3FAFD},614469.0,303954.195218955,2205.291229337482,
10.0,5.0,22.0,ALL - T,640.0,Fall River County,7,ASWSW,SD070100S0050E0,SD070100S0050E0SN220,SD070100S0050E0SN220ASWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,22,0,22,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.07438204,1318550400000.0,{136F962E-1FB3-43D0-BD3C-BD8379B114C1},614467.0,304160.466649915,2206.040178600115,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANENE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.05152931,1318550400000.0,{59092688-D9E5-4577-A208-C1BF6AB339DF},614402.0,304109.13992043,2205.8596606735846,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANENW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.01864833,1318550400000.0,{B90E96BA-BFFA-4DC0-874C-A99AE1E8C4F6},614400.0,303855.35169677,2204.9369262907835,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANESE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.05923602,1318550400000.0,{2D98E586-0106-4640-A62D-07B175E93B87},614450.0,304095.8240559,2205.8156064887653,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANESW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.02875874,1318550400000.0,{2269F1FF-F0E2-4CE4-91F6-D6D99C627EF0},614448.0,303860.42385516,2204.959330113764,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANWNE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.03461449,1318550400000.0,{A4F4B154-B13D-4E5C-9AF3-CE1A1684C016},614401.0,303978.70021598,2205.385319820695,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANWNW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,40.00403491,1318550400000.0,{976134EE-859B-46F9-BD9A-2F0FFF8CFDC7},614399.0,303742.35770759,2204.525980621464,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANWSE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.0442266,1318550400000.0,{82E9633C-02FD-4732-BAE1-FDA3D87EF9F5},614449.0,303979.85294073,2205.393685408602,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ANWSW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ANWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.01145871,1318550400000.0,{5DA9294D-45B0-49A6-8BD2-A66B5B24EBD4},614447.0,303727.06859175,2204.474250540734,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASENE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.05507198,1318550400000.0,{C0E1253F-AEF4-45DC-9497-12702F702B12},614426.0,304100.10915533,2205.829026005889,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASENW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.02215298,1318550400000.0,{3E5A6EBA-61E1-4F26-9B9B-5B0B43E1B4C6},614424.0,303846.089945795,2204.9051105216213,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASESE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.06277114,1318550400000.0,{6A3C0808-E444-4F6D-9C97-38527EFDB329},614474.0,304086.75175405,2205.784718425717,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASESW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.03203342,1318550400000.0,{38AA2D68-8802-44A9-8E1B-4003A1F5B866},614472.0,303849.42506799,2204.92171691878,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASWNE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.03788138,1318550400000.0,{AE1FDEAA-4AA8-4011-947A-753250F42EEE},614425.0,303967.582895355,2205.3469498361237,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASWNW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.00730374,1318550400000.0,{A3DBE3E4-E481-4F33-95DE-70F8F9D364BA},614423.0,303731.36158263,2204.487720151091,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASWSE,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.04792491,1318550400000.0,{8413F362-868C-4DC1-8198-963C57898EA9},614473.0,303972.077489685,2205.367625683581,
10.0,5.0,23.0,ALL - T,640.0,Fall River County,7,ASWSW,SD070100S0050E0,SD070100S0050E0SN230,SD070100S0050E0SN230ASWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,23,0,23,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.01482696,1318550400000.0,{EAAD5C36-58B6-4D40-B7C3-33184049520B},614471.0,303716.806430195,2204.439485408439,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANENE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.04725834,1318550400000.0,{874032CF-481D-4CF0-83FD-CA90AB21E663},614406.0,304084.90560228,2205.7873063453853,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANENW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.02020371,1318550400000.0,{D5D7112C-109A-483A-B671-373ED2E773C2},614404.0,303875.4240177,2205.020684325541,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANESE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.08145499,1318550400000.0,{254664D9-7498-47B0-9716-FE5356CD2B7B},614454.0,304272.64027762,2206.469807067737,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANESW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.05650722,1318550400000.0,{1D2D0B22-96B9-4C30-BD03-F0629B8E5B51},614452.0,304079.19031947,2205.7610885746567,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANWNE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NWNE,NWNE,NE,NWNE,,40 Acres,40.0,40.03317229,1318550400000.0,{320FECBE-1613-4FE0-9D53-A162C5039EC9},614405.0,303975.943632625,2205.3884657269773,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANWNW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,40.00836929,1318550400000.0,{2F54B711-4AB2-4666-BBF9-650A73DB1368},614403.0,303783.493029455,2204.684103860016,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANWSE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.06941223,1318550400000.0,{8DF7B046-7736-4F55-BE7E-4F9087D22147},614453.0,304179.19028852,2206.1272332842977,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ANWSW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ANWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.04241457,1318550400000.0,{3DBD52F6-E43E-4309-9B40-DCCB4F040E88},614451.0,303970.16350145,2205.3621467243925,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASENE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.06397169,1318550400000.0,{63FE3A34-497D-4944-A405-164245A6AC76},614430.0,304175.87280339,2206.118023334246,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASENW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.03656431,1318550400000.0,{75E4ECB4-73BC-427E-BC6F-0387034D77E4},614428.0,303963.69125605,2205.341245185928,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASESE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASESE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.09787624,1318550400000.0,{B935E404-269E-49C6-B79A-B77817789CCA},614478.0,304361.29238418,2206.791882421365,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASESW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASESW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.07322744,1318550400000.0,{C75D2CD6-A019-43E0-A3C3-40D8AE9D67EB},614476.0,304170.17611807,2206.0920201461367,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASWNE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASWNE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.0496143,1318550400000.0,{09FF088F-0590-42AE-B9B4-B5ED5F29488B},614429.0,304064.826583745,2205.71146231412,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASWNW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASWNW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.02478,1318550400000.0,{E2A6B235-9C8C-4B31-A0DD-2BE571FE4861},614427.0,303872.199074725,2205.006139944927,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASWSE,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASWSE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.08608885,1318550400000.0,{83F7920C-8CCD-4F6B-B676-582FD0150DF9},614477.0,304269.81026493,2206.4566389208567,
10.0,5.0,24.0,ALL - T,640.0,Fall River County,7,ASWSW,SD070100S0050E0,SD070100S0050E0SN240,SD070100S0050E0SN240ASWSW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,24,0,24,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.05898279,1318550400000.0,{44D3028A-8163-4646-9E7C-2B6E568D6328},614475.0,304060.01228577,2205.6891386640514,
10.0,5.0,25.0,ALL - T,640.0,Fall River County,7,ANENE,SD070100S0050E0,SD070100S0050E0SN250,SD070100S0050E0SN250ANENE,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,25,0,25,A,Aliquot Part,NENE,NENE,NE,NENE,,40 Acres,40.0,40.00255679,1318550400000.0,{84313A4E-E439-4687-8932-CD0D69F448D4},614502.0,303601.95225849,2204.034152680918,
10.0,5.0,25.0,ALL - T,640.0,Fall River County,7,ANENW,SD070100S0050E0,SD070100S0050E0SN250,SD070100S0050E0SN250ANENW,SD,07,Black Hills Meridian,010,0,S,005,0,E,0,BLM Cadastral - MT,10S 5E,SN,Section,25,0,25,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.01470665,1318550400000.0,{C655FFD7-6480-4B26-A75F-34F8E1A516DF},614500.0,303690.14941617,2204.3500427327194,
